"Node","Matches"
"AES_PPRM3_ENC.EC.SB2.Sbox1.135:AS
y[7] = d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3] ^ b[2] & d[3] ^ b[3] & d[2] ^ b[2] & d[2] ^ d[3] & a[3] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.y[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.b[3:0]', 1, 1)]"
"AES_PPRM3_ENC.294:AS
Kvld = Kvldrg;","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.Kvld', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.Kvldrg', 0, 0)]"
"AES_PPRM3_ENC.EC.SB1.Sbox2.143:AS
y[5] = ~(d[3] & a[3]) ^ d[3] & a[1] ^ d[1] & a[3] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[2] & d[2] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ b[1] & d[3] ^ b[3] & d[1] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.y[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.a[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB3.Sbox1.120:AS
c[0] = x[1] & x[0] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[5] & x[0] ^ x[7] & x[0] ^ x[3] & x[1] ^ x[6] & x[1] ^ x[3] & x[6] ^ x[5] & x[6] ^ x[7] & x[6] ^ x[3] & x[4] ^ x[7] & x[4] ^ x[5] & x[3] ^ x[4] & x[1] ^ x[2] ^ x[3] & x[2] ^ x[4] & x[6] ^ x[6] ^ x[5] ^ x[3] ^ x[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.c[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.x[7:0]', 4, 4)]"
"AES_PPRM3_ENC.EC.SB1.Sbox2.131:AS
d[0] = c[3] & c[2] & c[0] ^ c[3] & c[1] & c[0] ^ c[3] & c[2] & c[1] ^ c[3] & c[1] ^ c[3] & c[0] ^ c[2] & c[1] & c[0] ^ c[2] ^ c[2] & c[1] ^ c[1] ^ c[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.c[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.c[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.c[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox2.c[3:0]', 1, 1)]"
"AES_PPRM3_ENC.EC.SBK.Sbox3.110:AS
c[2] = x[6] & x[1] ^ x[2] & x[6] ^ x[3] & x[6] ^ x[7] & x[6] ^ x[1] & x[0] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[4] & x[0] ^ x[6] & x[0] ^ x[7] & x[0] ^ x[5] & x[2] ^ x[5] & x[3] ^ x[2] & x[4] ^ x[3] & x[4] ^ x[5] & x[7] ^ x[7] & x[2] ^ x[5] & x[6] ^ x[3] & x[2] ^ x[7] & x[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.c[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox3.x[7:0]', 5, 5)]"
"AES_PPRM3_ENC.EC.SB3.Sbox3.143:AS
y[5] = ~(d[3] & a[3]) ^ d[3] & a[1] ^ d[1] & a[3] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[2] & d[2] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ b[1] & d[3] ^ b[3] & d[1] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.y[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox3.a[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SBK.Sbox2.101:AS
b = { x[5] ^ x[6] ^ x[2] ^ x[1], x[6], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[4] ^ x[1], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[0] };","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.b[3:0]', 3, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox2.x[7:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.MX0.195:AS
b2 = a2 ^ a1;","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX0.b2[7:0]', 7, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX0.a2[7:0]', 7, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX0.a1[7:0]', 7, 0)]"
"77:BL
Dvld_reg <= 1'b0;
Kvld_reg <= 1'b0;","[('AES_PPRM3_bench.AES_PPRM3.Dvld_reg', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX0.b0[7:0]', 7, 0), ('AES_PPRM3_bench.AES_PPRM3.Kvld_reg', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.MX0.b0[7:0]', 7, 0)]"
"AES_PPRM3_ENC.EC.SBK.Sbox1.126:AS
d[3] = c[3] & c[2] & c[1] ^ c[3] & c[0] ^ c[3] ^ c[2];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox1.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox1.c[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox1.c[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox1.c[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SBK.Sbox1.c[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB2.Sbox0.120:AS
c[0] = x[1] & x[0] ^ x[2] & x[0] ^ x[3] & x[0] ^ x[5] & x[0] ^ x[7] & x[0] ^ x[3] & x[1] ^ x[6] & x[1] ^ x[3] & x[6] ^ x[5] & x[6] ^ x[7] & x[6] ^ x[3] & x[4] ^ x[7] & x[4] ^ x[5] & x[3] ^ x[4] & x[1] ^ x[2] ^ x[3] & x[2] ^ x[4] & x[6] ^ x[6] ^ x[5] ^ x[3] ^ x[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.c[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox0.x[7:0]', 4, 4)]"
"AES_PPRM3_ENC.EC.SB0.Sbox2.140:AS
y[6] = ~(a[0] & d[2]) ^ a[2] & d[0] ^ d[3] & a[3] ^ a[0] & d[1] ^ a[1] & d[0] ^ d[3] & a[2] ^ d[2] & a[3] ^ a[0] & d[0] ^ d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.y[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB0.Sbox2.a[3:0]', 1, 1)]"
"81:BL
Dvld_reg <= Dvld_tmp;
Kvld_reg <= Kvld_tmp;","[('AES_PPRM3_bench.AES_PPRM3.Dvld_reg', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.Dvld_tmp', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.Kvld_reg', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.Kvld_tmp', 0, 0)]"
"AES_PPRM3_ENC.EC.SB2.Sbox1.101:AS
b = { x[5] ^ x[6] ^ x[2] ^ x[1], x[6], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[4] ^ x[1], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[0] };","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.b[3:0]', 3, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.x[7:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB1.Sbox3.101:AS
b = { x[5] ^ x[6] ^ x[2] ^ x[1], x[6], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[4] ^ x[1], x[7] ^ x[5] ^ x[3] ^ x[2] ^ x[6] ^ x[0] };","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.b[3:0]', 3, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 5, 5), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 6, 6), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 4, 4), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB1.Sbox3.x[7:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB3.Sbox0.151:AS
y[3] = b[0] & d[1] ^ b[1] & d[0] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[1] & d[3] ^ b[3] & d[1] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.y[7:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox0.b[3:0]', 3, 3)]"
"AES_PPRM3_ENC.EC.SB2.Sbox2.135:AS
y[7] = d[3] & a[0] ^ d[2] & a[1] ^ d[1] & a[2] ^ d[0] & a[3] ^ b[2] & d[3] ^ b[3] & d[2] ^ b[2] & d[2] ^ d[3] & a[3] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ d[3] & a[2] ^ d[2] & a[3] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.y[7:0]', 7, 7), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.b[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox2.b[3:0]', 1, 1)]"
"AES_PPRM3_ENC.EC.SB2.Sbox1.126:AS
d[3] = c[3] & c[2] & c[1] ^ c[3] & c[0] ^ c[3] ^ c[2];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.c[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.c[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.c[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB2.Sbox1.c[3:0]', 0, 0)]"
"AES_PPRM3_ENC.EC.SB3.Sbox1.153:AS
y[2] = a[0] & d[2] ^ a[2] & d[0] ^ a[0] & d[1] ^ a[1] & d[0] ^ b[1] & d[1] ^ b[2] & d[2] ^ d[3] & a[1] ^ d[1] & a[3] ^ b[0] & d[2] ^ b[2] & d[0] ^ b[3] & d[3] ^ a[0] & d[0] ^ b[0] & d[3] ^ b[1] & d[2] ^ b[2] & d[1] ^ b[3] & d[0] ^ b[0] & d[0];","[('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.y[7:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.a[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.d[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.a[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.d[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.d[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.a[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.b[3:0]', 1, 1), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.b[3:0]', 2, 2), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.d[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.a[3:0]', 3, 3), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.b[3:0]', 0, 0), ('AES_PPRM3_bench.AES_PPRM3.AES_PPRM3_ENC.EC.SB3.Sbox1.b[3:0]', 3, 3)]"
